1584	FN1746-S	M2	144	51	1
1585	FN1748-S	M2	61	19	1
1586	FN1749-S	M2	89	194	1
1587	FN1750-S	M2	64	32	1
1588	FN1751-S	M2	52	11	1
1589	FN1753-S	M2	40	86	1
1590	FN1754-S	M2	66	82	1
1591	FN1755-S	M2	52	13	1
1592	FN1757-S	M2	41	45	1
1593	FN1758-S	M2	41	22	1
1594	FN1759-S	M2	60	36	1
1595	FN1760-S	M2	53	83	1
1596	FN1761-S	M2	57	49	1
1597	FN1762-S	M2	63	152	1
1598	FN1763-S	M2	61	11	1
1599	FN1764-S	M2	56	18	1
1600	FN1916	M2	60	36	1
1601	FN2080-S	M2	89	124	1
1602	FN2081-S	M2	64	61	1
1603	FN2082-S	M2	177	78	1
1604	FN2083-S	M2	431	131	1
1605	FN2084-S	M2	285	178	1
1606	FN2085-S	M2	80	28	1
1607	FN2086-S	M2	58	13	1
1608	FN2088-S	M2	54	31	1
1609	FN2089-S	M2	71	26	1
1610	FN2090-S	M2	183	506	1
1611	FN2091-S	M2	88	53	1
1612	FN2092-S	M2	58	74	1
1613	FN2093-S	M2	268	139	1
1614	FN2094-S	M2	59	17	1
1615	FN2095-S	M2	71	43	1
1616	FN2096-S	M2	71	62	1
1617	FN2097-S	M2	65	14	1
1618	FN2098-S	M2	65	33	1
1619	FN2102-S	M2	97	18	1
1620	FN2103-S	M2	59	18	1
1621	FN2104-S	M2	91	36	1
1622	FN2105-S	M2	50	11	1
1623	FN2106-S	M2	64	26	1
1624	FN2107-S	M2	82	45	1
1625	FN2108-S	M2	58	62	1
1626	FN2109-S	M2	59	21	1
1627	FN2110-S	M2	56	11	1
1628	FN2112-S	M2	67	29	1
1629	FN2113-S	M2	83	50	1
1630	FN2114-S	M2	65	28	1
1631	FN2115-S	M2	47	17	1
1632	FN2116-S	M2	69	48	1
1633	FN2117-S	M2	44	9	1
1634	FN2118-S	M2	70	20	1
1635	FN2119-S	M2	58	10	1
1636	FN2120-S	M2	81	18	1
1637	FN2121-S	M2	87	19	1
1638	FN2122-S	M2	96	24	1
1639	FN2123-S	M2	60	15	1
1640	FN2124-S	M2	92	37	1
1641	FN2125-S	M2	106	107	1
1642	FN2126-S	M2	160	83	1
1643	FN2128-S	M2	79	110	1
1644	FN2129-S	M2	124	68	1
1645	FN2130-S	M2	79	17	1
1646	FN2134-S	M2	140	51	1
1647	FN2136-S	M2	116	36	1
1648	FN2137-S	M2	93	64	1
1649	FN2138-S	M2	88	36	1
1650	FN2139-S	M2	90	25	1
1651	FN2140-S	M2	93	37	1
1652	FN2141-S	M2	153	196	1
1653	FN2142-S	M2	116	46	1
1654	FN2146-S	M2	108	29	1
1655	FN2147-S	M2	76	45	1
1656	FN2149-S	M2	66	17	1
1657	FN2150-S	M2	183	126	1
1658	FN2151-S	M2	80	61	1
1659	FN2152-S	M2	92	82	1
1660	FN2153-S	M2	206	116	1
1661	FN2155-S	M2	41	15	1
1662	FN2157-S	M2	113	118	1
1663	FN2158-S	M2	53	66	1
1664	FN2160-S	M2	119	31	1
1665	FN2161-S	M2	85	56	1
1666	FN2162-S	M2	45	53	1
1667	FN2163-S	M2	60	22	1
1668	FN2164-S	M2	74	35	1
1669	FN2165-S	M2	89	35	1
1670	FN2166-S	M2	120	80	1
1671	FN2167-S	M2	59	44	1
1672	FN2169-S	M2	74	54	1
1673	FN2171-S	M2	84	31	1
1674	FN2172-S	M2	67	42	1
1675	FN2173-S	M2	98	34	1
1676	FN2174-S	M2	66	32	1
1677	FN2175-S	M2	72	76	1
1678	FN2177-S	M2	80	12	1
1679	FN2178-S	M2	61	34	1
1680	FN2179-S	M2	73	78	1
1681	FN2180-S	M2	63	120	1
1682	FN2181-S	M2	64	18	1
1683	FN2182-S	M2	54	21	1
1684	FN2183-S	M2	76	11	1
1685	FN2184-S	M2	46	38	1
1686	FN2185-S	M2	67	14	1
1687	FN2187-S	M2	39	7	1
1688	FN2188-S	M2	61	22	1
1689	FN2190-S	M2	62	10	1
1690	FN2191-S	M2	79	141	1
1691	FN2192-S	M2	93	19	1
1692	FN2194-S	M2	67	22	1
1693	FN2195-S	M2	77	23	1
1694	FN2196-S	M2	92	125	1
1695	FN2197-S	M2	75	48	1
1696	FN2198-S	M2	58	8	1
1697	FN2199-S	M2	73	16	1
1698	FN2200-S	M2	73	23	1
1699	FN2201-S	M2	55	28	1
1700	FN2202-S	M2	60	6	1
1701	FN2203-S	M2	60	26	1
1702	FN2204-S	M2	91	27	1
1703	FN2205-S	M2	54	16	1
1704	FN2206-S	M2	41	7	1
1705	FN2207-S	M2	77	19	1
1706	FN2209-S	M2	71	80	1
1707	FN2210-S	M2	69	24	1
1708	FN2211-S	M2	45	15	1
1709	FN2212-S	M2	61	34	1
1710	FN2213-S	M2	62	12	1
1711	FN2214-S	M2	66	169	1
1712	FN2215-S	M2	70	16	1
1713	FN2216-S	M2	70	21	1
1714	FN2217-S	M2	69	61	1
1715	FN2218-S	M2	112	85	1
1716	FN2219-S	M2	76	107	1
1717	FN2220-S	M2	77	21	1
1718	FN2221-S	M2	62	15	1
1719	FN2222-S	M2	44	11	1
1720	FN2223-S	M2	88	16	1
1721	FN2224-S	M2-SOS	65	59	1
1722	FN2226-S	M2	66	7	1
1723	FN2229-S	M2	65	11	1
1724	FN2230-S	M2	75	127	1
1725	FN2231-S	M2	86	12	1
1726	FN2232-S	M2	63	29	1
1727	FN2233-S	M2	72	43	1
1728	FN2234-S	M2	73	25	1
1729	FN2235-S	M2	66	34	1
1730	FN2237-S	M2	129	127	1
1731	FN2239-S	M2	55	13	1
1732	FN2240-S	M2	58	44	1
1733	FN2241-S	M2	63	24	1
1734	FN2242-S	M2	79	18	1
1735	FN2243-S	M2	65	77	1
1736	FN2244-S	M2	53	12	1
1737	FN2245-S	M2	44	47	1
1738	FN2246-S	M2	62	13	1
1739	FN2247-S	M2	53	10	1
1740	FN2249-S	M2	55	13	1
1741	FN2251-S	M2	50	10	1
1742	FN2252-S	M2	81	9	1
1743	FN2253-S	M2	68	24	1
1744	FN2254-S	M2	61	23	1
1745	FN2255-S	M2	42	10	1
1746	FN2257-S	M2	63	26	1
1747	FN2258-S	M2	43	22	1
1748	FN2259-S	M2	48	9	1
1749	FN2260-S	M2	88	118	1
1750	FN2261-S	M2	65	68	1
1751	FN2262-S	M2	49	107	1
1752	FN2263-S	M2	60	95	1
1753	FN2264-S	M2	50	32	1
1754	FN2265-S	M2	86	17	1
1755	FN2266-S	M2	67	65	1
1756	FN2267-S	M2-SOS	63	12	1
1757	FN2268-S	M2	98	161	1
1758	FN2269-S	M2	60	27	1
1759	FN2271-S	M2	64	11	1
1760	FN2272-S	M2	58	7	1
1761	FN2273-S	M2	59	42	1
1762	FN2274-S	M2	86	21	1
1763	FN2275-S	M2	89	85	1
1764	FN2276-S	M2	56	13	1
1765	FN2278-S	M2	57	20	1
1766	FN2279-S	M2	107	36	1
1767	FN2280-S	M2	48	11	1
1768	FN2281	M2	83	34	1
1769	FN2282	M2	64	7	1
1770	FN2283	M2	64	39	1
1771	FN2284	M2	63	17	1
1772	FN2285	M2	56	8	1
1773	FN2286	M2	59	11	1
1774	FN2288	M2	55	93	1
1775	FN2289	M2	56	13	1
1776	FN2290	M2	68	20	1
1777	FN2291	M2	59	21	1
1778	FN2292	M2	66	17	1
1779	FN2293	M2	70	15	1
1780	FN2295	M2	75	11	1
1781	FN2296	M2	68	12	1
1782	FN2297	M2	72	22	1
1783	FN2298	M2	47	16	1
1784	FN2299	M2	59	64	1
1785	FN2300	M2	49	15	1
1786	FN2301	M2	68	25	1
1787	FN2302	M2	67	17	1
1788	FN2304	M2	89	20	1
1789	FN2305	M2	76	72	1
1790	FN2306	M2	75	21	1
1791	FN2307	M2	72	39	0
1792	FN2308	M2	70	68	1
1793	FN2309	M2	73	69	1
1794	FN2310	M2	204	93	1
1795	FN2311	M2	72	18	1
1796	FN2312	M2	64	22	1
1797	FN2313	M2	61	30	1
1798	FN2314	M2	92	108	1
1799	FN2315	M2	61	12	1
1800	FN2316	M2	62	15	1
1801	FN2317	M2	82	28	1
1802	FN2318	M2	52	36	1
1803	FN2320	M2	69	23	1
1804	FN2321	M2	51	19	1
1805	FN2322	M2	75	18	1
1806	FN2323	M2	67	36	1
1807	FN2324	M2	73	127	0
1808	FN2325	M2	61	13	1
1809	FN2326	M2	69	42	1
1810	FN2327	M2	84	24	1
1811	FN2328	M2	66	18	1
1812	FN2329	M2	68	58	1
1813	FN2330	M2	70	6	1
1814	FN2331	M2	66	12	1
1815	FN2332	M2	63	27	1
1816	FN2333	M2	70	13	1
1817	FN2334	M2	66	9	1
1818	FN2335	M2	58	17	1
1819	FN2337	M2	73	75	1
1820	FN2338	M2	62	12	1
1821	FN2339	M2	50	55	1
1822	FN2340	M2	69	13	1
1823	FN2342	M2	56	36	1
1824	FN2344	M2	57	84	1
1825	FN2345	M2	58	23	1
1826	FN2347	M2	60	6	1
1827	FN2348	M2	52	10	1
1828	FN2349	M2	64	13	1
1829	FN2350	M2	54	27	1
1830	FN2351	M2	77	58	1
1831	FN2352	M2	48	63	1
1832	FN2353	M2	66	11	1
1833	FN2354	M2	62	51	1
1834	FN2355	M2-SOS	52	49	1
1835	FN2356	M2	85	28	1
1836	FN2357	M2	56	88	1
1837	FN2358	M2	54	11	1
1838	FN2359	M2	44	13	1
1839	FN2360	M2	66	14	1
1840	FN2361	M2	63	33	1
1841	FN2362	M2	51	5	1
1842	FN2364	M2	73	91	1
1843	FN2365	M2	49	15	1
1844	FN2366	M2	56	10	1
1845	FN2370	M2	45	14	1
1846	FN2372	M2	69	83	1
1847	FN2373	M2	68	40	1
1848	FN2374	M2	66	13	1
1849	FN2375	M2	91	20	1
1850	FN2376	M2	55	37	1
1851	FN2377	M2	55	16	1
1852	FN2378	M2	90	42	1
1853	FN2379	M2	67	6	1
1854	FN2380	M2	73	26	1
1855	FN2381	M2	69	88	1
1856	FN2383	M2	46	32	1
1857	FN2385	M2	57	7	1
1858	FN2386	M2	102	31	1
1859	FN2387	M2	86	23	1
1860	FN2388	M2	62	17	1
1861	FN2390	M2	57	10	1
1862	FN2392	M2	62	8	1
1863	FN2395	M2	69	116	1
1864	FN2397	M2	68	12	1
1865	FN2398	M2	67	41	1
1866	FN2399	M2	59	21	1
1867	FN2401	M2-SOS	49	5	1
1868	FN2403	M2	101	31	1
1869	FN2404	M2	49	6	1
1870	FN2407	M2	71	25	1
1871	FN2408	M2	81	13	1
1872	FN2410	M2	65	57	1
1873	FN2411	M2	96	24	1
1874	FN2412	M2	93	48	1
1875	FN2415	M2	60	46	1
1876	FN2417	M2	73	57	1
1877	FN2418	M2	56	225	1
1878	FN2419	M2	68	11	1
1879	FN2420	M2	56	20	1
1880	FN2421	M2	89	48	1
1881	FN2422	M2	62	22	1
1882	FN2423	M2	64	22	1
1883	FN2424	M2	53	90	1
1884	FN2426	M2	89	20	1
1885	FN2428	M2	74	71	1
1886	FN2429	M2	82	38	1
1887	FN2430	M2	56	11	1
1888	FN2431	M2	69	55	1
1889	FN2432	M2	77	112	1
1890	FN2433	M2	63	23	1
1891	FN2434	M2	72	18	1
1892	FN2435	M2	75	13	1
1893	FN2436	M2	62	9	1
1894	FN2437	M2	65	8	1
1895	FN2438	M2	77	29	1
1896	FN2439	M2	80	35	1
1897	FN2440	M2	96	64	1
1898	FN2441	M2	78	17	1
1899	FN2442	M2	64	6	1
1900	FN2444	M2	69	23	1
1901	FN2445	M2	62	21	1
1902	FN2446	M2	62	59	1
1903	FN2447	M2	63	79	1
1904	FN2448	M2	45	12	1
1905	FN2449	M2	69	22	1
1906	FN2450	M2	48	4	1
1907	FN2451	M2	77	24	0
1908	FN2452	M2	77	57	1
1909	FN2453	M2	60	14	1
1910	FN2454	M2	67	44	1
1911	FN2455	M2	77	18	1
1912	FN2456	M2	74	28	1
1913	FN2457	M2	64	26	1
1914	FN2458	M2	65	24	1
1915	FN2459	M2	48	20	1
1916	FN2460	M2	51	11	1
1917	FN2461	M2	77	15	1
1918	FN2462	M2	84	129	1
1919	FN2463	M2	67	51	1
1920	FN2464	M2	65	15	1
1921	FN2465	M2	74	11	1
1922	FN2467	M2	73	55	1
1923	FN2468	M2	68	80	1
1924	FN2469	M2	55	14	1
1925	FN2470	M2	61	14	1
1926	FN2471	M2	66	15	1
1927	FN2472	M2	68	19	1
1928	FN2473	M2	64	12	1
1929	FN2474	M2	56	9	1
1930	FN2475	M2	69	20	1
1931	FN2476	M2	51	3	1
1932	FN2477	M2	78	24	1
1933	FN2478	M2	56	18	1
1934	FN2479	M2	75	13	1
1935	FN2480	M2	74	24	1
1936	FN2481	M2	47	11	1
1937	FN2482	M2	56	19	1
1938	FN2483	M2	73	94	1
1939	FN2484	M2	68	64	1
1940	FN2485	M2	88	69	1
1941	FN2486	M2	83	22	1
1942	FN2487	M2	66	11	1
1943	FN2488	M2	67	23	1
1944	FN2489	M2	71	20	1
1945	FN2491	M2	68	15	1
1946	FN2492	M2	81	15	1
1947	FN2493	M2	53	67	1
1948	FN2494	M2	54	8	1
1949	FN2495	M2	66	24	1
1950	FN2496	M2	53	13	1
1951	FN2497	M2	60	69	1
1952	FN2498	M2	62	48	1
1953	FN2499	M2	66	26	1
1954	FN2500	M2	72	35	1
1955	FN2529-S	M2	76	20	1
1956	FN2530-S	M2	90	13	1
1957	FN2531-S	M2	71	127	1
1958	FN2532-S	M2	80	24	1
1959	FN2533-S	M2	81	66	1
1960	FN2534-S	M2	63	27	1
1961	FN2535-S	M2	80	125	1
1962	FN2536-S	M2	89	21	1
1963	FN2537-S	M2	77	89	1
1964	FN2538-S	M2	69	11	1
1965	FN2539-S	M2	58	13	1
1966	FN2540-S	M2	72	33	1
1967	FN2541-S	M2	65	16	1
1968	FN2542-S	M2	74	15	1
1969	FN2544-S	M2	59	12	1
1970	FN2545-S	M2	83	42	1
1971	FN2546-S	M2	66	14	1
1972	FN2547-S	M2	98	31	1
1973	FN2549-S	M2	84	32	1
1974	FN2550-S	M2	73	16	1
1975	FN2551-S	M2	79	65	1
1976	FN2553-S	M2	83	34	1
1977	FN2554-S	M2	111	66	1
1978	FN2555-S	M2	74	19	1
1979	FN2556-S	M2	63	15	1
1980	FN2557-S	M2	65	16	1
1981	FN2558-S	M2	82	56	1
1982	FN2559-S	M2	73	70	1
1983	FN2560-S	M2	86	30	1
1984	FN2561-S	M2	66	35	1
1985	FN2562-S	M2	87	30	1
1986	FN2563-S	M2	69	25	1
1987	FN2564-S	M2	69	25	1
1988	FN2566-S	M2	59	107	1
1989	FN2568-S	M2	43	9	1
1990	FN2572-S	M2	186	65	1
1991	FN2573-S	M2	55	23	1
1992	FN2574-S	M2	88	25	1
1993	FN2575-S	M2	86	26	1
1994	FN2577-S	M2	84	25	1
1995	FN2578-S	M2	54	34	1
1996	FN2579-S	M2	79	13	1
1997	FN2580-S	M2	61	7	1
1998	FN2581-S	M2	66	139	1
1999	FN2582-S	M2	91	59	1
2000	FN2583-S	M2	112	28	1
2001	FN2584-S	M2	67	11	1
2002	FN2587-S	M2	77	67	1
2003	FN2588-S	M2	77	38	1
2004	FN2589-S	M2	72	51	1
2005	FN2591-S	M2	68	15	1
2006	FN2592-S	M2	66	13	1
2007	FN2593-S	M2	111	16	1
2008	FN2594-S	M2	62	18	1
2009	FN2595-S	M2	60	6	1
2010	FN2596-S	M2	72	11	1
2011	FN2597-S	M2	96	66	1
2012	FN2598-S	M2	49	21	1
2013	FN2599-S	M2	64	13	1
2014	FN2600-S	M2	79	11	1
2015	FN2602-S	M2	80	72	1
2016	FN2606-S	M2	89	37	1
2017	FN2607-S	M2	59	13	1
2018	FN2608-S	M2	70	16	1
2019	FN2609-S	M2	81	27	1
2020	FN2611-S	M2	123	20	1
2021	FN2612-S	M2	101	27	1
2022	FN2614-S	M2	71	15	1
2023	FN2617-S	M2	78	54	1
2024	FN2618-S	M2	82	110	1
2025	FN2619-S	M2	136	32	1
2026	FN2620-S	M2	103	76	1
2027	FN2621-S	M2	104	102	1
2028	FN2622-S	M2	80	29	1
2029	FN2625-S	M2	92	129	1
2030	FN2626-S	M2	107	39	1
2031	FN2627-S	M2	41	8	1
2032	FN2628-S	M2	59	78	1
2033	FN2629-S	M2	110	28	1
2034	FN2630-S	M2	91	15	1
2035	FN2631-S	M2	61	10	1
2036	FN2634-S	M2	77	40	1
2037	FN2637-S	M2	101	24	1
2038	FN2638-S	M2	87	20	1
2039	FN2639-S	M2	90	18	1
2040	FN2640-S	M2	77	25	1
2041	FN2645-S	M2	84	28	1
2042	FN2646-S	M2	92	17	1
2043	FN2646-S-1	M2	102	9	1
2044	FN2647-S	M2	159	34	0
2045	FN2648-S	M2	98	40	1
2046	FN2648-S-1	M2	104	28	1
2047	FN2649-S	M2	97	87	1
2048	FN2650-S	M2	96	17	1
2049	FN2651-S	M2	96	12	1
2050	FN2652-S	M2	66	30	1
2051	FN2652-S-1	M2	70	191	1
2052	FN2653-S	M2	91	10	1
2053	FN2654-S	M2	100	21	1
2054	FN2655-S	M2	78	11	1
2055	FN2656-S	M2	93	20	1
2056	FN2657-S	M2	110	16	1
2057	FN2657-S-1	M2	102	13	1
2058	FN2658-S	M2	84	46	1
2059	FN2659-S	M2	93	18	1
2060	FN2660-S	M2	81	23	1
2061	FN2660-S-1	M2	99	24	1
2062	FN2661-S	M2	59	19	1
2063	FN2661-S-1	M2	127	31	1
2064	FN2662-S	M2	72	57	1
2065	FN2663-S	M2	64	25	1
2066	FN2663-S-1	M2	96	28	1
2067	FN2664-S	M2	89	53	1
2068	FN2665-S	M2	83	20	0
2069	FN2666-S	M2	129	23	1
2070	FN2667-S	M2	126	37	1
2071	FN2668-S	M2	89	24	1
2072	FN2669-S	M2	89	16	0
2073	FN2670-S	M2	108	24	1
2074	FN2671-S	M2	68	18	1
2075	FN2673-S	M2	160	53	1
2076	FN2674-S	M2	81	28	1
2077	FN2675-S	M2	60	15	1
2078	FN2676-S	M2	92	24	1
2079	FN2677-S	M2	65	7	1
2080	FN2678-S	M2	58	13	1
2081	FN2678-S-1	M2	60	21	1
2082	FN2680-S	M2	77	20	1
2083	FN2681-S	M2	88	21	1
2084	FN2682-S	M2	112	22	1
2085	FN2683-S	M2	62	17	1
2086	FN2683-S-1	M2	61	11	1
2087	FN2684-S	M2	86	18	1
2088	FN2685-S	M2	60	13	1
2089	FN2686-S	M2	97	21	1
2090	FN2687-S	M2	126	24	1
2091	FN2688-S	M2	79	19	1
2092	FN2689-S	M2	84	51	1
2093	FN2690-S	M2	64	24	1
2094	FN2691-S	M2	89	89	1
2095	FN2692-S	M2	82	162	1
2096	FN2692-S-1	M2	42	108	1
2097	FN2696-S	M2	92	84	1
2098	FN2696-S-1	M2	107	85	1
2099	FN2697-S	M2	68	25	1
2100	FN2698-S	M2	96	11	1
2101	FN2701-S	M2	92	82	1
2102	FN2702-S	M2	81	18	1
2103	FN2703-S	M2	79	37	1
2104	FN2703-S-1	M2	61	20	1
2105	FN2704-S	M2	139	125	1
2106	FN2705-S	M2	55	9	1
2107	FN2706-S	M2	77	36	1
2108	FN2707-S	M2	73	15	1
2109	FN2707-S-1	M2	71	9	1
2110	FN2708-S	M2	92	12	1
2111	FN2708-S-1	M2	95	14	1
2112	FN2709-S	M2	65	9	1
2113	FN2709-S-1	M2	127	18	1
2114	FN2711-S	M2	95	11	1
2115	FN2711-S-1	M2	98	10	1
2116	FN2713-S	M2	76	34	1
2117	FN2714-S	M2	94	28	1
2118	FN2715-S	M2-SOS	166	61	1
2119	FN2719-S	M2	134	19	1
2120	FN2721-S	M2	81	67	0
2121	FN2723-S	M2	142	37	1
2122	FN2724-S	M2	70	40	1
2123	FN2724-S-1	M2	79	31	1
2124	FN2725-S	M2	158	33	1
2125	FN2726-S	M2	101	20	1
2126	FN2727-S	M2	106	63	1
2127	FN2729-S	M2	160	192	1
2128	FN2730-S	M2	73	31	1
2129	FN2731-S	M2	79	16	1
2130	FN2734-S	M2	120	43	1
2131	FN2735-S	M2	153	31	1
2132	FN2739-S	M2	84	107	1
2133	FN2740-S	M2	88	31	1
2134	FN2742-S	M2	92	71	1
2135	FN2749-S	M2	80	16	1
2136	FN2750-S	M2	48	5	1
2137	FN2751-S	M2	89	107	1
2138	FN2752-S	M2	166	37	1
2139	FN2753-S	M2	192	34	1
2140	FN2753-S-1	M2	94	7	1
2141	FN2754-S	M2	91	37	1
2142	FN2755-S	M2	192	43	1
2143	FN2755-S-1	M2	76	8	1
2144	FN2756-S	M2	57	26	1
2145	FN2756-S-1	M2	81	29	1
2146	FN2758-S	M2	59	9	1
2147	FN2760-S	M2	102	10	1
2148	FN2765-S	M2	115	51	0
2149	FN2767-S	M2	81	13	1
2150	FN2768-S	M2	80	20	1
2151	FN2771-S	M2	81	33	1
2152	FN2774-S	M2	79	22	1
2153	FN2779-S	M2	75	25	1
2154	FN2780-S	M2	95	36	1
2155	FN2781-S	M2	118	23	1
2156	FN2782-S	M2	88	22	1
2157	FN2784-S	M2	81	13	1
2158	FN2785-S	M2	75	25	1
2159	FN2788-S	M2	105	60	1
2160	FN2789-S	M2	73	15	1
2161	FN2790-S	M2	66	14	1
2162	FN2791-S	M2	96	12	1
2163	FN2792-S	M2	52	12	1
2164	FN2794-S	M2	87	19	1
2165	FN2795-S	M2	97	103	1
2166	FN2797-S	M2	72	21	1
2167	FN2882-S	M2	66	33	1
2168	FN2883-S	M2	83	14	1
2169	FN2885-S	M2	90	36	1
2170	FN2886-S	M2	94	20	1
2171	FN2887-S	M2	65	32	1
2172	FN2888-S	M2	121	94	1
2173	FN2889-S	M2	109	19	1
2174	FN2890-S	M2	107	16	1
2175	FN2891-S	M2	98	30	1
2176	FN2892-S	M2	68	15	1
2177	FN2893-S	M2	57	12	1
2178	FN2894-S	M2	61	9	1
2179	FN2895-S	M2	80	45	1
2180	FN2896-S	M2	70	9	1
2181	FN2897-S	M2	112	52	1
2182	FN2898-S	M2	157	21	1
2183	FN2899-S	M2	74	9	1
2184	FN2902-S	M2	180	95	1
2185	FN2904-S	M2	20	4	1
2186	FN2909-S	M2	11	4	1
2187	FN2913-S	M2	86	22	1
2188	FN2914-S	M2	92	8	1
2189	FN2915-S	M2	96	14	1
2190	FN2917-S	M2	115	20	1
2191	FN2918-S	M2	209	298	1
2192	FN2921-S	M2	80	17	1
2193	FN2922-S	M2	108	7	1
2194	FN2929-S	M2	154	263	1
2195	FN2932-S	M2	120	56	1
2196	FN2933-S	M2	106	15	1
2197	FN2939-S	M2	110	7	1
2198	FN2940-S	M2	99	17	1
2199	FN2942-S	M2	80	19	1
2200	FN2944-S	M2	96	79	1
2201	FN2947-S	M2	76	15	1
2202	FN2951-S	M2	71	15	1
2203	FN2953-S	M2	158	66	1
2204	FN2958-S	M2	115	21	1
2205	FN2967-S	M2	89	21	1
2206	FN2968-S	M2	91	38	1
2207	FN2970-S	M2	145	279	1
2208	FN2973-S	M2	113	86	1
2209	FN2976-S	M2	106	263	1
2210	FN2979-S	M2	112	50	1
2211	FN2986-S	M2	118	17	1
2212	FN2990-S	M2	73	21	1
2213	FN2991-S	M2	82	8	1
2214	FN2994-S	M2	103	11	1
2215	FN2996-S	M2	83	12	1
2216	FN3014-S	M2	287	634	0
2217	FN3015-S	M2	187	313	0
2218	FN3016-S	M2	159	239	0
2219	FN3019-S	M2	97	54	1
2220	FN3028-S	M2	1042	4631	1
2221	FN3033-S	M2	100	19	1
2222	FN3039-S	M2	56	14	1
2223	FN3050-S	M2	77	22	1
2224	FN3056-S	M2	32	7	1
2225	FN3057-S	M2	80	29	1
2226	FN3058-S	M2	68	57	1
2227	FN3064-S	M2	71	20	1
2228	FN3067-S	M2	149	231	1
2229	FN3085-S	M2	112	32	1
2230	FN3090-S	M2	47	12	1
2231	FN3092-S	M2	431	1421	1
2232	FN3094-S	M2	487	1862	1
2233	FN3095-S	M2	56	45	1
2234	FN3105-S	M2	77	43	1
2235	FN3110-S	M2	210	495	1
2236	FN3114-S	M2	96	33	1
2237	FN3115-S	M2	76	17	1
2238	FN3117-S	M2	70	15	0
2239	FN3119-S	M2	150	256	1
2240	FN3123-S	M2	102	30	1
2241	FN3126-S	M2	935	3436	1
2242	FN3129-S	M2	83	10	1
2243	FN3132-S	M2	87	50	1
2244	FN3134-S	M2	77	4	1
2245	FN3135-S	M2	99	35	1
2246	FN3142-S	M2	90	51	1
2247	FN3145-S	M2	122	52	1
2248	FN3146-S	M2	147	56	1
2249	FN3147-S	M2	68	22	1
2250	FN3150-S	M2	76	21	1
2251	FN3151-S	M2	61	22	1
2252	FN3155-S	M2	75	14	1
2253	FN3160-S	M2	77	12	1
2254	FN3164-S	M2	121	24	1
2255	FN3165-S	M2	99	21	1
2256	FN3171-S	M2	104	31	1
2257	FN3172-S	M2	104	26	1
2258	FN3173-S	M2	82	34	1
2259	FN3174-S	M2	79	41	1
2260	FN3175-S	M2	83	17	1
2261	FN3176-S	M2	56	9	1
2262	FN3177-S	M2	87	12	1
2263	FN3178-S	M2	79	154	1
2264	FN3179-S	M2	118	16	1
2265	FN3181-S	M2	83	69	1
2266	FN3182-S	M2	83	11	1
2267	FN3183-S	M2	79	9	1
2268	FN3184-S	M2	103	43	0
2269	FN3185-S	M2	82	20	1
2270	FN3187-S	M2	76	77	1
2271	FN3189-S	M2	84	38	1
2272	FN3194-S	M2	72	40	1
2273	FN3199-S	M2	76	36	1
2274	FN3200-S	M2	97	20	1
2275	FN3201-S	M2	100	11	1
2276	FN3202-S	M2	88	100	1
2277	FN3203-S	M2	78	11	1
2278	FN3204-S	M2	78	36	1
2279	FN3205-S	M2	102	12	1
2280	FN3206-S	M2	115	28	1
2281	FN3207-S	M2	77	7	1
2282	FN3208-S	M2	81	7	1
2283	FN3209-S	M2	90	17	1
2284	FN3210-S	M2	68	9	1
2285	FN3211-S	M2	89	6	1
2286	FN3212-S	M2	78	12	1
2287	FN3214-S	M2	97	13	1
2288	FN3215-S	M2	83	8	1
2289	FN3216-S	M2	84	7	1
2290	FN3217-S	M2	82	12	1
2291	FN3218-S	M2	68	23	1
2292	FN3219-S	M2	92	93	1
2293	FN3221-S	M2	93	20	1
2294	FN3222-S	M2	89	11	1
2295	FN3223-S	M2	83	16	1
2296	FN3226-S	M2	64	13	1
2297	FN3227-S	M2	87	19	1
2298	FN3228-S	M2	85	37	1
2299	FN3229-S	M2	69	8	1
2300	FN3230-S	M2	77	8	1
2301	FN3231-S	M2	61	8	1
2302	FN3232-S	M2	54	25	1
2303	FN3233-S	M2	96	44	1
2304	FN3234-S	M2	124	19	0
2305	FN3235-S	M2	103	30	1
2306	FN3236-S	M2	105	15	1
2307	FN3239-S	M2	84	56	1
2308	FN3241-S	M2	63	10	1
2309	FN3242-S	M2	82	21	1
2310	FN3243-S	M2	95	87	1
2311	FN3245-S	M2	267	41	1
2312	FN3248-S	M2	277	43	1
2313	FN3250-S	M2	75	22	1
2314	FN3251-S	M2	89	55	1
2315	FN3252-S	M2	77	73	1
2316	FN3253-S	M2	71	13	1
2317	FN3254-S	M2	67	19	1
2318	FN3255-S	M2	106	54	1
2319	FN3256-S	M2	81	140	1
2320	FN3257-S	M2	65	27	1
2321	FN3261-S	M2	189	31	1
2322	FN3262-S	M2	69	11	1
2323	FN3263-S	M2	74	12	1
2324	FN3268-S	M2	56	31	1
2325	FN3269-S	M2	82	23	1
2326	FN3270-S	M2	69	15	1
2327	FN3271-S	M2	114	42	1
2328	FN3272-S	M2	56	20	1
2329	FN3273-S	M2	89	41	1
2330	FN3276-S	M2	122	23	1
2331	FN3278-S	M2	163	35	1
2332	FN3279-S	M2	95	64	1
2333	FN3280-S	M2	60	123	1
2334	FN3282-S	M2	60	29	1
2335	FN3283-S	M2	55	52	1
2336	FN3285-S	M2	66	11	1
